Name,Address,lat,lon
"
ファミリーマート 東新宿明治通り店
",東京都新宿区新宿6-29ー5,35.6969418,139.7075897
"
ファミリーマート 四谷三丁目店
",東京都新宿区四谷3丁目11,35.6880996,139.7190979
"
ファミリーマート 新宿神楽坂駅前店
",東京都新宿区矢来町124-6,35.7041931,139.7333637
"
ファミリーマート 四谷四丁目店
",東京都新宿区四谷4-7,35.6871226,139.7161536
"
ファミリーマート 新宿区役所通り店
",東京都新宿区歌舞伎町2丁目10-6,35.6953112,139.7046287
"
ファミリーマート 神楽坂下店
",東京都新宿区神楽坂2-10カグラヒルズ,35.7008144,139.7421707
"
ファミリーマート 西落合店
",東京都新宿区西落合1-31-19,35.7202418,139.6797516
"
ファミリーマート 西新宿一丁目店
",東京都新宿区西新宿1丁目3番17号,35.6933462,139.6986203
"
ファミリーマート 市谷田町店
",東京都新宿区市谷田町2-38-3,35.6945491,139.7370232
"
ファミリーマート 新宿山吹町店
",東京都新宿区山吹町352番22グローサユウ新宿,35.7082204,139.7272632
"
ファミリーマート 新宿七丁目店
",東京都新宿区新宿7丁目2-4,35.6979596,139.7128345
"
ファミリーマート 西新宿三井ビル店
",東京都新宿区西新宿6丁目24-1,35.6949699,139.6889876
"
ファミリーマート 新宿天神町店
",東京都新宿区天神町21 朝日神楽坂マンション,35.7050825,139.7310546
"
ファミリーマート 新宿歌舞伎町一番街店
",東京都新宿区歌舞伎町1丁目18番5号,35.69476,139.7015022
"
ファミリーマート 新宿職安通り店
",東京都新宿区大久保1丁目12-1 第2韓国広場ビル,35.6984757,139.7036399
"
ファミリーマート 東五軒町店
",東京都新宿区東五軒町5-19,35.7067911,139.7397916
"
ファミリーマート 四谷舟町店
",東京都新宿区舟町6,35.6893439,139.7210977
"
ファミリーマート 新宿大久保二丁目店
",東京都新宿区大久保2丁目29-23,35.7046113,139.7039341
"
ファミリーマート 新宿余丁町店
",東京都新宿区余丁町12-5,35.6962979,139.7154038
"
ファミリーマート 新宿五丁目東店
",東京都新宿区新宿5丁目8-2,35.6919292,139.7090653
"
ファミリーマート ツタヤブックアパートメント店
",東京都新宿区新宿3丁目26-14,35.6917967,139.7023599
"
ファミリーマート 日本青年館店
",東京都新宿区霞ヶ丘町4番1号,35.6741855,139.7154153
"
ファミリーマート 北新宿大久保通り店
",東京都新宿区北新宿3丁目1-4,35.7024046,139.6945875
"
ファミリーマート ファミマ新宿アイランドタワー店
",東京都新宿区西新宿6丁目5-1 新宿アイランドタワー,35.693132,139.693142
"
ファミリーマート 市谷柳町店
",東京都新宿区市谷柳町19,35.6982635,139.7254773
"
ファミリーマート 新宿新小川町店
",東京都新宿区新小川町7-17飯田橋三幸ビル,35.7079689,139.7411928
"
ファミリーマート 新宿市谷見附店
",東京都新宿区市谷田町1丁目3,35.6926678,139.7355234
"
ファミリーマート オペラシティサンクンガーデン店
",東京都新宿区西新宿3丁目20-2,35.6829969,139.6868301
"
ファミリーマート 歌舞伎町広場前店
",東京都新宿区歌舞伎町1-21-7ヒューマックスパビリオン新宿アネックス,35.6953381,139.7010446
"
ファミリーマート 歌舞伎町交番前店
",東京都新宿区歌舞伎町2丁目38-3,35.6963242,139.7018964
"
ファミリーマート 神楽坂三丁目店
",東京都新宿区神楽坂3丁目2番地20,35.7012752,139.7411888
"
ファミリーマート 北新宿店
",東京都新宿区北新宿1-1-17,35.6984782,139.6970043
"
ファミリーマート 小滝橋通り店
",東京都新宿区北新宿4-3-13,35.7064955,139.6941555
"
ファミリーマート 四谷三丁目交差点東店
",東京都新宿区四谷3-5-5,35.6878129,139.72122
"
ファミリーマート 新宿十二社店
",東京都新宿区西新宿4-2-18,35.6904821,139.6864135
"
ファミリーマート 西新宿三丁目店
",東京都新宿区西新宿3丁目11番20号オフィススクエアービル新宿1階,35.6857523,139.6890037
"
ファミリーマート 早稲田大学理工学部前店
",東京都新宿区大久保2-3-9,35.7042595,139.7089113
"
ファミリーマート 新宿四丁目交差点前店
",東京都新宿区新宿4-2-16,35.6893818,139.703659
"
ファミリーマート 歌舞伎町店
",東京都新宿区歌舞伎町1丁目27-1,35.6951654,139.7006863
"
ファミリーマート 東京オペラシティ店
",東京都新宿区西新宿3ー20ー2東京オペラシティタワーB1,35.6829523,139.6867262
"
ファミリーマート 西新宿七丁目店
",東京都新宿区西新宿7丁目2番6号 西新宿K-1ビル,35.6953925,139.6986759
"
ファミリーマート 西早稲田店
",東京都新宿区西早稲田3-27-1,35.7115333,139.7107695
"
ファミリーマート 高田馬場店
",東京都新宿区高田馬場1丁目34番2号,35.71173720000001,139.7038845
"
ファミリーマート 西新宿柏木公園前店
",東京都新宿区西新宿7-18-1 巴ビル1F,35.6956007,139.6967414
